order_id,ts_ms,seq,status,side,liquidity,src,reason,vwap,filled_qty,unfilled_qty,fee,fee_bps,gross,net,exec_cost_ticks_signed,mid,best,spread_paid_ticks,slip_ticks,target_notional,filled_notional,crossing,levels_crossed,adv_ticks,queue_time_ms,adv_selection_ticks
136,1766322161399,501953000856,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,19,-0
138,1766322161439,501953001059,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
140,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,920,-0
142,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,860,-0
144,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,700,-0
146,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,640,-0
148,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,540,-0
150,1766322162379,501953005991,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,160,-0
152,1766322162399,501953006134,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
154,1766322162459,501953006527,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,20,-0
156,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,520,-0
158,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,480,-0
160,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,340,-0
162,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
164,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,220,-0
166,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,160,-0
168,1766322162999,501953009125,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,60,-0
170,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,340,-0
172,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,260,-0
174,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,180,-0
176,1766322163339,501953010771,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0003000000001,-0.0403,1.5,88633.25,88633.2,1.5,0,0,177.2662,0,1,2,40,-0
178,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,320,-0
180,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,260,-0
182,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,140,-0
184,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,100,-0
186,1766322163659,501953013020,filled,SELL,MAKER,MAKER,None,88633.1,0.002,0,0.04,2.256493342,-0.0089,-0.0489,44.5,88637.55,88637.5,44.5,0,0,177.2662,0,1,2,60,-0
187,1766322163679,501953013358,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.0095,-0.0495,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,20,0
188,1766322163699,501953013587,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000012,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,20,-0
190,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000011,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,500,-0
192,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,460,-0
194,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000011,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,420,-0
196,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000022,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,380,-0
198,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000012,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,300,-0
200,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000008,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,200,-0
202,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999996,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,160,-0
204,1766322164219,501953015951,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000003,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,40,-0
206,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0002999999993,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,180,-0
208,1766322164399,501953016599,filled,SELL,MAKER,MAKER,None,88637.4,0.002,0,0.04,2.256383874,-0.0003000000014,-0.0403,1.5,88637.55,88637.5,1.5,0,0,177.2748,0,1,2,80,-0
189,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008591489362,-0.04859148936,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,880,0
191,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008680645159,-0.04868064516,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,840,0
193,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.00877173913,-0.04877173913,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,800,0
195,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008864835165,-0.04886483516,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,760,0
197,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.008960000001,-0.04896,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,700,0
199,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009057303371,-0.04905730337,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,640,0
201,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009156818183,-0.04915681818,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,540,0
203,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009258620689,-0.04925862069,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,500,0
205,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009362790698,-0.0493627907,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,380,0
207,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009469411765,-0.04946941177,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,320,0
209,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.00957857143,-0.04957857143,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,240,0
211,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009690361446,-0.04969036145,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,160,0
213,1766322164579,501953017142,filled,BUY,MAKER,MAKER,None,88637.7,0.002,0,0.04,2.256376237,-0.009804878048,-0.04980487805,1.5,88637.55,88637.6,1.5,0,0,177.2754,0,1,2,120,0
